item_id,order_id,product_id,quantity,unit_price,discount_percent
I0004022,O001403,P0010,1,380.63,33.82
I0004023,O001403,P0012,4,620.82,32.73
I0004024,O001404,P0451,1,92.14,28.50
I0004025,O001404,P0452,4,97.46,22.73
I0004026,O001404,P0468,4,67.40,31.72
I0004027,O001404,P0462,1,76.76,22.76
I0004028,O001405,P0001,4,479.62,16.45
I0004029,O001405,P0002,3,385.84,1.07
I0004030,O001405,P0008,1,236.93,4.55
I0004031,O001406,P0321,3,160.55,8.87
I0004032,O001406,P0322,2,477.78,23.06
I0004033,O001406,P0310,2,190.76,26.35
I0004034,O001406,P0303,3,222.53,2.19
I0004035,O001407,P0162,4,45.20,9.77
I0004036,O001407,P0154,3,29.84,2.26
I0004037,O001407,P0161,2,30.93,11.37
I0004038,O001407,P0170,5,71.08,15.16
I0004039,O001408,P0004,2,171.40,10.17
I0004040,O001408,P0008,4,303.35,26.49
I0004041,O001409,P0152,1,130.97,26.81
I0004042,O001409,P0154,3,28.78,24.34
I0004043,O001410,P0191,4,79.97,12.70
I0004044,O001410,P0192,1,138.61,11.19
I0004045,O001410,P0155,1,166.85,7.50
I0004046,O001411,P0471,2,39.50,12.25
I0004047,O001411,P0472,2,98.07,18.57
I0004048,O001412,P0001,4,258.18,12.12
I0004049,O001412,P0002,5,359.21,17.08
I0004050,O001413,P0304,5,165.98,11.63
I0004051,O001413,P0315,2,134.92,28.91
I0004052,O001414,P0381,3,77.87,24.12
I0004053,O001414,P0382,4,185.89,9.77
I0004054,O001414,P0314,2,101.07,7.05
I0004055,O001414,P0304,1,144.89,30.20
I0004056,O001415,P0001,3,487.61,4.76
I0004057,O001415,P0002,1,375.03,30.45
I0004058,O001415,P0011,5,495.63,20.11
I0004059,O001416,P0041,1,206.41,21.94
I0004060,O001416,P0042,1,324.15,5.20
I0004061,O001416,P0008,2,200.26,31.09
I0004062,O001417,P0009,1,423.98,28.44
I0004063,O001417,P0017,2,64.03,4.88
I0004064,O001418,P0191,5,79.73,3.67
I0004065,O001418,P0192,5,152.90,19.66
I0004066,O001418,P0157,1,42.77,21.63
I0004067,O001418,P0169,2,71.66,33.12
I0004068,O001419,P0171,5,79.58,10.56
I0004069,O001419,P0172,1,122.70,27.04
I0004070,O001420,P0001,2,458.73,0.53
I0004071,O001420,P0002,5,599.65,11.27
I0004072,O001420,P0015,1,235.71,7.16
I0004073,O001420,P0016,5,105.54,27.27
I0004074,O001421,P0171,3,76.04,33.65
I0004075,O001421,P0172,3,94.68,2.46
I0004076,O001421,P0169,2,54.51,30.95
I0004077,O001421,P0168,4,22.96,1.17
I0004078,O001422,P0151,5,150.86,24.39
I0004079,O001422,P0152,2,111.14,26.02
I0004080,O001423,P0001,1,440.60,20.32
I0004081,O001423,P0014,1,276.53,32.18
I0004082,O001423,P0004,3,153.40,28.23
I0004083,O001424,P0152,2,132.56,21.21
I0004084,O001424,P0164,1,146.17,32.03
I0004085,O001424,P0161,1,24.18,28.51
I0004086,O001424,P0155,5,150.03,16.68
I0004087,O001425,P0464,4,19.07,15.24
I0004088,O001425,P0468,1,97.53,26.04
I0004089,O001425,P0459,2,123.44,15.65
I0004090,O001426,P0451,3,64.13,25.53
I0004091,O001426,P0469,1,98.22,20.89
I0004092,O001426,P0456,1,59.32,30.95
I0004093,O001427,P0191,1,85.28,12.58
I0004094,O001427,P0192,1,153.01,0.47
I0004095,O001428,P0041,1,188.72,4.71
I0004096,O001428,P0042,-5,310.50,6.73
I0004097,O001428,P0010,5,321.02,25.85
I0004098,O001429,P0001,4,313.36,3.81
I0004099,O001429,P0002,4,583.35,32.54
I0004100,O001430,P0041,2,221.40,24.18
I0004101,O001430,P0042,4,499.89,4.26
I0004102,O001430,P0004,1,107.69,12.68
I0004103,O001431,P0451,2,117.11,27.83
I0004104,O001431,P0452,4,64.24,26.11
I0004105,O001431,P0453,5,163.70,20.85
I0004106,O001432,P0019,5,155.13,10.83
I0004107,O001432,P0010,5,248.21,14.18
I0004108,O001432,P0001,5,274.46,26.21
I0004109,O001432,P0001,2,360.48,0.64
I0004110,O001433,P0001,5,451.81,15.91
I0004111,O001433,P0002,4,487.15,10.73
I0004112,O001434,P0381,1,73.14,23.02
I0004113,O001434,P0382,1,250.77,30.26
I0004114,O001434,P0305,4,330.55,12.43
I0004115,O001435,P0061,4,300.50,29.95
I0004116,O001435,P0062,3,370.72,32.08
I0004117,O001435,P0016,4,63.68,28.17
I0004118,O001435,P0002,1,608.23,1.94
I0004119,O001436,P0191,4,74.23,22.91
I0004120,O001436,P0192,2,91.52,28.98
I0004121,O001436,P0161,5,21.30,31.66
I0004122,O001437,P0155,4,145.23,23.53
I0004123,O001437,P0166,3,63.37,25.11
I0004124,O001437,P0163,4,81.09,30.22
I0004125,O001438,P0191,3,66.60,22.45
I0004126,O001438,P0192,4,90.39,12.61
I0004127,O001438,P0159,3,157.22,13.93
I0004128,O001439,P0301,3,166.81,33.07
I0004129,O001439,P0302,2,164.22,29.27
I0004130,O001439,P0319,4,332.70,6.16
I0004131,O001439,P0304,5,136.61,12.20
I0004132,O001440,P0010,3,198.60,7.30
I0004133,O001440,P0019,2,119.77,29.09
I0004134,O001441,P0471,5,48.32,34.68
I0004135,O001441,P0472,4,95.33,20.98
I0004136,O001441,P0452,1,98.64,20.65
I0004137,O001442,P0171,3,70.77,8.88
I0004138,O001442,P0172,4,144.80,19.52
I0004139,O001442,P0164,3,143.13,30.16
I0004140,O001443,P0041,4,248.51,25.59
I0004141,O001443,P0042,4,527.42,23.93
I0004142,O001443,P0001,3,381.02,28.49
I0004143,O001444,P0017,4,77.08,19.54
I0004144,O001444,P0008,5,294.89,8.42
I0004145,O001444,P0015,2,333.45,9.39
I0004146,O001444,P0005,5,238.42,33.86
I0004147,O001445,P0156,2,165.24,33.50
I0004148,O001445,P0170,4,122.00,9.86
I0004149,O001445,P0163,1,52.64,23.30
I0004150,O001446,P0021,3,453.22,10.19
I0004151,O001446,P0022,2,398.97,2.76
I0004152,O001446,P0015,1,407.60,23.16
I0004153,O001446,P0017,4,95.99,17.89
I0004154,O001447,P0159,1,188.21,15.79
I0004155,O001447,P0169,-2,91.65,34.96
I0004156,O001447,P0157,4,61.64,24.51
I0004157,O001447,P0153,4,78.74,7.46
I0004158,O001448,P0151,5,92.15,18.35
I0004159,O001448,P0152,3,119.42,14.10
I0004160,O001448,P0164,3,198.53,34.15
I0004161,O001449,P0011,1,504.11,26.12
I0004162,O001449,P0002,4,487.32,11.48
I0004163,O001449,P0003,5,54.06,33.74
I0004164,O001450,P0021,2,450.67,29.49
I0004165,O001450,P0022,2,398.65,12.25
I0004166,O001450,P0009,1,266.84,14.02
I0004167,O001451,P0381,1,95.93,5.58
I0004168,O001451,P0382,1,313.58,10.50
I0004169,O001451,P0304,1,116.70,12.92
I0004170,O001452,P0021,3,291.60,25.69
I0004171,O001452,P0022,3,587.20,9.76
I0004172,O001452,P0002,1,550.16,26.21
I0004173,O001453,P0306,1,179.05,21.61
I0004174,O001453,P0314,5,110.54,8.92
I0004175,O001453,P0317,1,125.85,4.07
I0004176,O001454,P0020,3,83.74,25.80
I0004177,O001454,P0015,3,262.73,30.29
I0004178,O001455,P0018,3,214.88,19.38
I0004179,O001455,P0001,5,481.93,12.69
I0004180,O001455,P0001,1,393.60,32.23
I0004181,O001455,P0015,5,303.20,17.08
I0004182,O001456,P0061,5,347.74,9.81
I0004183,O001456,P0062,1,314.36,3.58
I0004184,O001456,P0015,3,283.58,20.44
I0004185,O001457,P0156,2,155.03,27.92
I0004186,O001457,P0161,5,30.71,26.00
I0004187,O001458,P0361,3,430.09,16.02
I0004188,O001458,P0362,5,363.49,21.67
I0004189,O001459,P0471,1,76.10,26.12
I0004190,O001459,P0472,4,72.76,12.59
I0004191,O001459,P0468,1,72.97,6.58
I0004192,O001459,P0463,3,113.18,6.22
I0004193,O001460,P0451,1,102.67,10.06
I0004194,O001460,P0452,3,102.24,22.39
I0004195,O001460,P0468,2,74.31,18.03
I0004196,O001460,P0457,2,110.64,26.43
I0004197,O001461,P0020,2,83.26,19.78
I0004198,O001461,P0016,-4,92.53,21.83
I0004199,O001461,P0002,3,453.34,21.37
I0004200,O001462,P0014,-2,295.07,34.92
I0004201,O001462,P0009,1,300.82,22.07
I0004202,O001463,P0015,2,276.78,6.43
I0004203,O001463,P0006,3,131.26,12.63
I0004204,O001463,P0012,3,615.11,4.10
I0004205,O001464,P0151,1,143.21,3.07
I0004206,O001464,P0152,1,154.25,3.56
I0004207,O001464,P0167,3,129.61,22.12
I0004208,O001465,P0181,5,160.05,13.39
I0004209,O001465,P0182,5,79.77,7.91
I0004210,O001466,P0001,1,255.79,10.56
I0004211,O001466,P0002,5,367.68,7.18
I0004212,O001466,P0015,1,226.01,22.58
I0004213,O001467,P0157,5,69.01,33.91
I0004214,O001467,P0153,5,131.26,9.80
I0004215,O001467,P0160,5,185.99,12.89
I0004216,O001468,P0361,1,446.49,8.39
I0004217,O001468,P0362,2,207.15,0.27
I0004218,O001468,P0314,2,105.78,7.77
I0004219,O001469,P0014,4,308.81,10.61
I0004220,O001469,P0013,4,433.08,13.60
I0004221,O001470,P0157,2,37.22,19.42
I0004222,O001470,P0167,4,103.05,30.90
I0004223,O001471,P0171,4,46.42,19.72
I0004224,O001471,P0172,2,145.82,14.13
I0004225,O001471,P0155,5,138.82,22.76
I0004226,O001472,P0191,4,84.17,14.78
I0004227,O001472,P0192,5,122.53,5.49
I0004228,O001472,P0167,1,140.28,15.97
I0004229,O001473,P0191,3,86.76,19.28
I0004230,O001473,P0192,4,146.67,18.69
I0004231,O001473,P0159,4,187.68,11.14
I0004232,O001473,P0167,2,168.20,22.20
I0004233,O001474,P0171,5,51.73,0.85
I0004234,O001474,P0172,2,77.32,24.59
I0004235,O001474,P0160,2,203.79,22.48
I0004236,O001475,P0471,4,77.20,3.45
I0004237,O001475,P0472,1,77.38,2.72
I0004238,O001475,P0466,2,85.46,23.40
I0004239,O001475,P0468,3,60.66,20.80
I0004240,O001476,P0466,4,51.38,18.48
I0004241,O001476,P0464,1,22.91,25.02
I0004242,O001476,P0464,4,26.75,11.62
I0004243,O001477,P0381,4,62.05,11.69
I0004244,O001477,P0382,1,251.88,21.35
I0004245,O001477,P0310,4,304.73,5.67
I0004246,O001478,P0321,2,135.16,23.48
I0004247,O001478,P0322,5,408.63,28.12
I0004248,O001479,P0171,3,85.89,2.11
I0004249,O001479,P0172,3,117.60,22.45
I0004250,O001480,P0361,4,256.22,2.70
I0004251,O001480,P0362,1,350.70,29.94
I0004252,O001480,P0302,1,261.58,15.19
I0004253,O001481,P0021,4,456.23,8.70
I0004254,O001481,P0022,2,580.46,30.43
I0004255,O001481,P0010,2,331.94,30.42
I0004256,O001482,P0307,4,145.20,6.94
I0004257,O001482,P0302,1,224.98,27.09
I0004258,O001482,P0316,4,127.20,15.66
I0004259,O001483,P0021,4,303.22,20.14
I0004260,O001483,P0022,3,405.56,32.12
I0004261,O001483,P0008,4,192.28,11.20
I0004262,O001484,P0061,3,243.37,22.38
I0004263,O001484,P0062,1,292.04,25.86
I0004264,O001484,P0011,5,442.99,30.86
I0004265,O001485,P0041,3,218.16,17.33
I0004266,O001485,P0042,2,482.33,10.05
I0004267,O001485,P0005,5,203.42,10.82
I0004268,O001486,P0171,5,70.32,26.76
I0004269,O001486,P0172,5,116.25,27.55
I0004270,O001486,P0155,1,110.33,27.07
I0004271,O001486,P0159,1,137.41,21.97
I0004272,O001487,P0191,1,65.01,33.61
I0004273,O001487,P0192,5,152.30,30.33
I0004274,O001488,P0021,1,393.36,12.28
I0004275,O001488,P0022,2,505.46,34.79
I0004276,O001488,P0008,4,358.97,9.63
I0004277,O001488,P0009,2,390.16,17.99
I0004278,O001489,P0159,1,97.44,16.54
I0004279,O001489,P0161,1,24.79,5.72
I0004280,O001489,P0170,5,76.88,10.80
I0004281,O001490,P0463,2,81.50,14.16
I0004282,O001490,P0455,4,48.32,11.71
I0004283,O001490,P0463,1,112.27,1.84
I0004284,O001490,P0457,2,87.63,21.75
I0004285,O001491,P0361,1,460.78,6.83
I0004286,O001491,P0362,1,340.71,10.52
I0004287,O001492,P0161,5,32.23,9.94
I0004288,O001492,P0156,3,162.01,34.79
I0004289,O001493,P0461,1,130.30,11.53
I0004290,O001493,P0462,4,114.80,14.81
I0004291,O001493,P0460,1,93.07,22.07
I0004292,O001494,P0165,5,65.91,4.38
I0004293,O001494,P0152,4,160.92,1.87
I0004294,O001494,P0151,-3,102.76,21.49
I0004295,O001494,P0162,5,76.17,29.21
I0004296,O001495,P0171,3,59.49,18.05
I0004297,O001495,P0172,2,92.64,2.68
I0004298,O001495,P0156,4,147.03,26.59
I0004299,O001495,P0156,4,97.85,22.97
I0004300,O001496,P0501,4,41.42,23.75
I0004301,O001496,P0502,3,63.54,9.19
I0004302,O001496,P0459,2,65.85,20.11
I0004303,O001497,P0061,3,236.07,3.84
I0004304,O001497,P0062,2,199.10,31.78
I0004305,O001497,P0002,1,330.70,18.59
I0004306,O001498,P0161,1,26.59,34.82
I0004307,O001498,P0152,4,168.83,13.73
I0004308,O001498,P0159,4,134.17,10.64
I0004309,O001499,P0191,2,69.92,27.73
I0004310,O001499,P0192,4,93.99,1.91
I0004311,O001500,P0158,3,182.42,27.67
I0004312,O001500,P0165,5,68.69,20.87
I0004313,O001500,P0158,5,103.27,31.18
I0004314,O001501,P0191,5,54.29,4.19
I0004315,O001501,P0192,4,125.99,23.84
I0004316,O001501,P0169,3,84.92,3.64
I0004317,O001501,P0152,4,118.19,1.13
I0004318,O001502,P0151,5,134.60,10.88
I0004319,O001502,P0152,2,129.36,31.72
I0004320,O001502,P0167,4,126.20,21.76
I0004321,O001502,P0166,3,93.98,15.08
I0004322,O001503,P0471,2,38.82,28.43
I0004323,O001503,P0472,1,90.02,30.03
I0004324,O001503,P0469,5,63.84,11.46
I0004325,O001503,P0462,5,140.85,9.70
I0004326,O001504,P0321,3,144.88,27.39
I0004327,O001504,P0322,5,485.37,14.29
I0004328,O001505,P0301,3,120.86,31.59
I0004329,O001505,P0302,1,235.11,10.68
I0004330,O001506,P0151,4,162.33,14.91
I0004331,O001506,P0152,3,154.70,18.29
I0004332,O001506,P0170,4,85.59,2.83
I0004333,O001506,P0167,4,164.11,13.61
I0004334,O001507,P0161,1,38.23,12.06
I0004335,O001507,P0167,5,107.94,22.66
I0004336,O001508,P0501,4,33.99,12.16
I0004337,O001508,P0502,3,63.67,5.33
I0004338,O001509,P0006,4,104.23,2.90
I0004339,O001509,P0012,2,390.96,9.18
I0004340,O001509,P0003,4,104.73,15.51
I0004341,O001509,P0020,2,62.40,11.46
I0004342,O001510,P0303,3,171.70,0.15
I0004343,O001510,P0308,3,311.99,21.07
I0004344,O001511,P0381,4,97.05,21.34
I0004345,O001511,P0382,2,227.34,5.84
I0004346,O001511,P0301,1,136.15,8.22
I0004347,O001511,P0317,4,131.65,19.91
I0004348,O001512,P0310,5,244.38,10.24
I0004349,O001512,P0317,3,85.91,13.27
I0004350,O001512,P0306,4,219.91,26.20
I0004351,O001513,P0151,2,118.68,18.85
I0004352,O001513,P0152,1,118.69,26.45
I0004353,O001514,P0007,4,307.27,30.60
I0004354,O001514,P0010,5,294.68,11.81
I0004355,O001514,P0004,4,156.94,23.65
I0004356,O001515,P0181,2,138.22,34.87
I0004357,O001515,P0182,5,105.78,27.18
I0004358,O001515,P0168,3,26.44,28.97
I0004359,O001515,P0169,4,93.94,26.58
I0004360,O001516,P0041,3,244.05,27.01
I0004361,O001516,P0042,4,530.37,4.60
I0004362,O001517,P0467,5,79.47,2.47
I0004363,O001517,P0457,2,89.80,25.57
I0004364,O001517,P0467,1,72.70,13.06
I0004365,O001517,P0455,1,76.61,8.59
I0004366,O001518,P0301,5,144.63,5.88
I0004367,O001518,P0302,-5,261.06,27.78
I0004368,O001518,P0305,1,382.98,18.38
I0004369,O001519,P0167,5,130.97,11.68
I0004370,O001519,P0151,4,111.27,27.37
I0004371,O001520,P0001,2,438.14,8.15
I0004372,O001520,P0002,4,316.74,20.69
I0004373,O001521,P0041,4,149.81,33.76
I0004374,O001521,P0042,2,379.83,0.26
I0004375,O001521,P0004,4,113.04,2.53
I0004376,O001522,P0471,1,63.26,5.84
I0004377,O001522,P0472,4,122.38,4.07
I0004378,O001523,P0011,5,366.64,22.30
I0004379,O001523,P0003,1,86.61,2.63
I0004380,O001523,P0008,5,214.76,29.77
I0004381,O001524,P0158,2,192.69,17.34
I0004382,O001524,P0163,5,44.21,26.00
I0004383,O001524,P0152,2,166.07,0.25
I0004384,O001525,P0016,3,63.78,31.30
I0004385,O001525,P0008,5,199.98,7.75
I0004386,O001526,P0471,4,42.00,29.49
I0004387,O001526,P0472,2,92.09,8.36
I0004388,O001527,P0151,4,112.39,13.71
I0004389,O001527,P0152,5,113.62,3.24
I0004390,O001527,P0151,1,107.15,4.24
I0004391,O001527,P0168,3,37.96,27.36
I0004392,O001528,P0181,1,133.66,26.70
I0004393,O001528,P0182,3,71.44,5.92
I0004394,O001528,P0152,1,91.12,18.28
I0004395,O001528,P0154,4,31.93,0.55
I0004396,O001529,P0471,2,54.64,30.99
I0004397,O001529,P0472,3,109.82,31.76
I0004398,O001529,P0451,3,125.99,25.67
I0004399,O001529,P0459,5,95.32,30.79
I0004400,O001530,P0021,1,404.14,24.87
I0004401,O001530,P0022,3,516.84,20.37
I0004402,O001530,P0005,5,169.21,2.25
I0004403,O001531,P0061,2,359.50,14.87
I0004404,O001531,P0062,2,340.49,24.08
I0004405,O001531,P0007,5,234.48,3.25
I0004406,O001532,P0041,1,191.85,15.39
I0004407,O001532,P0042,2,525.58,0.45
I0004408,O001532,P0007,1,220.99,31.78
I0004409,O001533,P0166,4,76.55,1.11
I0004410,O001533,P0162,5,64.71,12.28
I0004411,O001534,P0151,3,158.43,14.81
I0004412,O001534,P0168,4,27.32,3.82
I0004413,O001534,P0156,4,111.74,9.72
I0004414,O001535,P0001,5,436.44,28.99
I0004415,O001535,P0002,5,351.99,16.40
I0004416,O001535,P0010,1,316.10,5.97
I0004417,O001535,P0008,1,208.47,12.05
I0004418,O001536,P0319,5,446.67,6.50
I0004419,O001536,P0317,3,134.22,30.86
I0004420,O001536,P0302,1,194.10,33.98
I0004421,O001537,P0015,1,238.42,24.10
I0004422,O001537,P0013,1,455.57,11.49
I0004423,O001537,P0019,4,155.56,1.23
I0004424,O001538,P0471,3,56.83,15.19
I0004425,O001538,P0472,3,80.49,27.01
I0004426,O001538,P0458,5,96.49,13.04
I0004427,O001538,P0467,5,63.95,32.01
I0004428,O001539,P0311,3,381.44,23.91
I0004429,O001539,P0314,4,89.70,8.18
I0004430,O001539,P0313,5,176.16,22.82
I0004431,O001540,P0019,4,112.39,9.38
I0004432,O001540,P0004,2,183.13,15.45
I0004433,O001540,P0016,1,92.01,18.69
I0004434,O001540,P0001,2,368.38,9.20
I0004435,O001541,P0010,2,274.76,31.39
I0004436,O001541,P0015,2,263.56,18.85
I0004437,O001542,P0361,5,408.90,0.66
I0004438,O001542,P0362,1,355.84,9.40
I0004439,O001543,P0151,2,131.60,21.73
I0004440,O001543,P0152,2,106.64,33.18
I0004441,O001543,P0159,4,152.35,27.36
I0004442,O001543,P0153,5,78.20,24.24
I0004443,O001544,P0005,3,222.80,18.20
I0004444,O001544,P0019,-3,130.88,22.75
I0004445,O001545,P0171,4,78.12,7.12
I0004446,O001545,P0172,4,130.11,31.08
I0004447,O001545,P0168,1,34.85,27.33
I0004448,O001546,P0171,3,60.07,22.81
I0004449,O001546,P0172,4,82.60,25.41
I0004450,O001546,P0166,5,85.38,5.41
I0004451,O001546,P0153,3,132.58,16.52
I0004452,O001547,P0170,1,126.91,19.86
I0004453,O001547,P0168,2,34.19,31.25
I0004454,O001547,P0161,3,39.21,22.62
I0004455,O001548,P0014,2,288.78,27.99
I0004456,O001548,P0004,4,126.60,1.82
I0004457,O001548,P0003,4,81.14,2.26
I0004458,O001549,P0461,2,72.10,19.66
I0004459,O001549,P0462,4,90.19,15.63
I0004460,O001550,P0007,5,274.28,24.71
I0004461,O001550,P0020,4,113.44,1.72
I0004462,O001550,P0011,3,337.56,24.43
I0004463,O001551,P0451,4,84.14,11.99
I0004464,O001551,P0452,5,97.27,12.68
I0004465,O001551,P0467,1,62.00,11.87
I0004466,O001551,P0459,2,103.12,23.84
I0004467,O001552,P0016,5,69.40,16.78
I0004468,O001552,P0002,1,409.64,33.59
I0004469,O001552,P0005,2,246.18,26.57
I0004470,O001553,P0001,5,299.98,21.88
I0004471,O001553,P0010,3,391.31,17.94
I0004472,O001553,P0007,1,312.36,0.53
I0004473,O001553,P0016,1,102.07,20.78
I0004474,O001554,P0021,2,343.51,18.25
I0004475,O001554,P0022,4,474.93,34.04
I0004476,O001554,P0011,4,442.03,26.41
I0004477,O001555,P0061,4,316.52,32.48
I0004478,O001555,P0062,3,353.63,28.14
I0004479,O001555,P0001,1,284.34,2.78
I0004480,O001555,P0001,3,439.02,5.76
I0004481,O001556,P0020,1,80.00,27.72
I0004482,O001556,P0015,2,292.31,6.67
I0004483,O001556,P0011,5,372.43,13.05
I0004484,O001556,P0015,5,328.36,28.45
I0004485,O001557,P0021,1,363.37,10.10
I0004486,O001557,P0022,5,359.02,34.34
I0004487,O001557,P0017,4,80.01,11.68
I0004488,O001558,P0170,1,79.16,32.88
I0004489,O001558,P0160,3,189.35,9.61
I0004490,O001558,P0160,1,138.63,15.38
I0004491,O001559,P0041,1,195.90,18.44
I0004492,O001559,P0042,1,483.56,12.96
I0004493,O001559,P0014,4,276.08,8.27
I0004494,O001559,P0012,5,633.97,34.89
I0004495,O001560,P0021,5,291.93,0.84
I0004496,O001560,P0022,5,579.92,9.72
I0004497,O001561,P0191,5,65.69,29.44
I0004498,O001561,P0192,4,106.00,30.51
I0004499,O001561,P0168,3,29.01,8.12
I0004500,O001562,P0191,4,53.89,9.76
I0004501,O001562,P0192,2,85.67,10.51
I0004502,O001563,P0165,3,113.10,8.60
I0004503,O001563,P0161,2,29.95,0.26
I0004504,O001563,P0153,3,131.72,32.92
I0004505,O001564,P0001,5,326.01,3.72
I0004506,O001564,P0002,3,371.54,28.09
I0004507,O001564,P0016,4,87.46,33.20
I0004508,O001565,P0361,5,348.66,25.59
I0004509,O001565,P0362,2,262.46,14.13
I0004510,O001565,P0306,1,256.90,13.73
I0004511,O001566,P0159,3,141.76,27.22
I0004512,O001566,P0169,3,63.44,33.44
I0004513,O001566,P0166,2,121.39,22.74
I0004514,O001567,P0041,3,249.44,12.44
I0004515,O001567,P0042,4,292.93,22.15
I0004516,O001568,P0191,3,85.11,31.23
I0004517,O001568,P0192,2,125.79,11.45
I0004518,O001568,P0151,1,127.38,18.10
I0004519,O001569,P0171,2,45.51,30.41
I0004520,O001569,P0172,3,149.51,29.44
I0004521,O001570,P0166,3,100.42,12.90
I0004522,O001570,P0158,3,161.57,14.98
I0004523,O001570,P0156,1,111.42,26.17
I0004524,O001571,P0461,2,136.34,4.01
I0004525,O001571,P0462,3,130.48,34.37
I0004526,O001571,P0467,4,90.23,12.00
I0004527,O001572,P0461,1,141.61,15.91
I0004528,O001572,P0462,4,87.21,26.76
I0004529,O001572,P0467,3,82.37,21.65
I0004530,O001572,P0460,2,67.39,24.46
I0004531,O001573,P0162,1,48.13,15.39
I0004532,O001573,P0169,3,61.48,11.05
I0004533,O001573,P0165,3,72.65,26.73
I0004534,O001574,P0004,3,205.66,19.61
I0004535,O001574,P0019,2,166.49,20.36
I0004536,O001574,P0012,2,568.21,22.19
I0004537,O001574,P0002,4,608.54,26.11
I0004538,O001575,P0041,3,175.22,17.42
I0004539,O001575,P0042,2,509.90,15.49
I0004540,O001575,P0017,2,88.71,21.08
I0004541,O001576,P0041,3,266.16,0.53
I0004542,O001576,P0042,2,432.93,25.41
I0004543,O001576,P0017,1,89.27,18.15
I0004544,O001577,P0301,5,174.13,32.88
I0004545,O001577,P0307,1,117.36,18.21
I0004546,O001577,P0306,2,261.31,19.33
I0004547,O001578,P0471,3,46.71,0.73
I0004548,O001578,P0472,2,126.67,8.80
I0004549,O001579,P0319,1,480.66,22.85
I0004550,O001579,P0316,4,136.98,6.33
I0004551,O001579,P0303,1,167.65,6.29
I0004552,O001580,P0061,2,188.05,1.02
I0004553,O001580,P0062,2,249.55,15.50
I0004554,O001580,P0009,1,461.62,24.75
I0004555,O001580,P0016,2,124.49,31.54
I0004556,O001581,P0151,4,90.51,33.42
I0004557,O001581,P0152,1,159.06,24.90
I0004558,O001582,P0021,1,255.64,13.33
I0004559,O001582,P0022,4,434.88,33.58
I0004560,O001582,P0009,3,350.82,30.99
I0004561,O001582,P0016,2,69.51,4.13
I0004562,O001583,P0021,2,338.56,12.76
I0004563,O001583,P0022,3,555.02,7.87
I0004564,O001583,P0018,4,182.29,26.26
I0004565,O001583,P0012,1,626.32,34.20
I0004566,O001584,P0171,3,49.02,26.98
I0004567,O001584,P0172,2,102.64,7.49
I0004568,O001584,P0161,1,21.79,21.42
I0004569,O001585,P0061,5,324.75,3.13
I0004570,O001585,P0062,2,209.04,2.82
I0004571,O001585,P0010,3,366.66,22.21
I0004572,O001586,P0451,1,122.16,29.50
I0004573,O001586,P0452,1,78.33,24.20
I0004574,O001586,P0459,3,72.96,27.01
I0004575,O001586,P0468,3,62.40,30.79
I0004576,O001587,P0164,2,112.86,5.33
I0004577,O001587,P0158,4,181.57,15.81
I0004578,O001587,P0162,5,71.04,32.76
I0004579,O001587,P0155,3,152.29,9.59
I0004580,O001588,P0461,4,94.90,11.11
I0004581,O001588,P0462,4,109.01,29.21
I0004582,O001589,P0321,3,144.21,25.89
I0004583,O001589,P0322,1,424.55,0.59
I0004584,O001589,P0308,3,356.71,27.86
I0004585,O001590,P0466,1,52.15,25.12
I0004586,O001590,P0466,3,62.31,33.76
I0004587,O001591,P0319,4,386.16,26.74
I0004588,O001591,P0301,2,167.82,23.16
I0004589,O001591,P0314,3,86.43,32.55
I0004590,O001591,P0306,2,283.59,22.36
I0004591,O001592,P0191,4,82.96,9.12
I0004592,O001592,P0192,3,105.74,3.30
I0004593,O001593,P0167,3,139.76,33.25
I0004594,O001593,P0166,5,66.20,23.52
I0004595,O001593,P0151,2,88.78,10.93
I0004596,O001594,P0018,3,154.30,14.08
I0004597,O001594,P0015,3,384.20,21.80
I0004598,O001595,P0151,2,127.31,8.66
I0004599,O001595,P0152,4,137.27,10.40
I0004600,O001596,P0151,5,129.44,14.68
I0004601,O001596,P0152,1,108.12,7.90
I0004602,O001597,P0151,3,120.49,0.54
I0004603,O001597,P0152,3,152.95,10.82
I0004604,O001598,P0015,2,333.18,23.12
I0004605,O001598,P0008,3,341.33,17.73
I0004606,O001599,P0471,1,72.15,21.06
I0004607,O001599,P0472,3,110.33,9.86
I0004608,O001599,P0457,1,58.60,18.42
I0004609,O001600,P0161,4,21.98,24.31
I0004610,O001600,P0168,3,23.67,4.44
I0004611,O001600,P0160,2,163.37,33.82
I0004612,O001601,P0001,2,412.31,0.00
I0004613,O001601,P0002,5,449.63,5.38
I0004614,O001601,P0001,2,421.72,22.04
I0004615,O001602,P0181,4,105.93,24.77
I0004616,O001602,P0182,1,73.23,12.82
I0004617,O001602,P0156,1,175.30,34.72
